"date"	"id"	"SAL"	"W.T"	"day"	"month"	"year"	"Lat"	"Long"	"waterbody"	"type"
"2020-08-29"	20803902	0.23	14.59	29	8	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-08-30"	20803902	0.24	14.38	30	8	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-08-31"	20803902	0.31	13.97	31	8	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-01"	20803902	0.35	12.7	1	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-02"	20803902	0.32	13.23	2	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-03"	20803902	0.34	13.78	3	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-04"	20803902	0.21	15.02	4	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-05"	20803902	0.27	14.35	5	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-06"	20803902	0.27	13.11	6	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-07"	20803902	0.36	12.8	7	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-08"	20803902	0.32	13.24	8	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-09"	20803902	0.31	14.61	9	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-10"	20803902	0.4	13.22	10	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-11"	20803902	0.42	12.14	11	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-12"	20803902	0.43	12.56	12	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-13"	20803902	0.43	12.86	13	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-14"	20803902	0.43	13.51	14	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-15"	20803902	0.44	13.56	15	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-16"	20803902	0.45	13.86	16	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-17"	20803902	3.62	15.56	17	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-18"	20803902	0.93	11.32	18	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-19"	20803902	0.48	10.4	19	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-20"	20803902	0.46	11.05	20	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-21"	20803902	0.46	11.1	21	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-22"	20803902	0.23	13.71	22	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-23"	20803902	0.45	12.25	23	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-24"	20803902	0.45	12.26	24	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-25"	20803902	0.38	11.95	25	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-26"	20803902	0.39	12.13	26	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-27"	20803902	0.37	12.51	27	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-28"	20803902	0.3	12.15	28	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-29"	20803902	0.34	11.77	29	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-09-30"	20803902	0.37	11.62	30	9	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-01"	20803902	0.39	11.61	1	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-02"	20803902	0.4	12.29	2	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-03"	20803902	0.57	12.78	3	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-04"	20803902	0.78	12.31	4	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-05"	20803902	0.12	13.03	5	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-06"	20803902	0.15	11.88	6	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-07"	20803902	0.01	11.87	7	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-08"	20803902	0.04	11.45	8	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-09"	20803902	0.02	13.48	9	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-10"	20803902	0.28	9.78	10	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-11"	20803902	0.25	8.96	11	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-12"	20803902	0.38	9.8	12	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-13"	20803902	0.4	9.39	13	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-14"	20803902	4.63	10.78	14	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-15"	20803902	4.09	10.11	15	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-16"	20803902	0.48	9.58	16	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-17"	20803902	0.33	9.37	17	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-18"	20803902	0.22	10.06	18	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-19"	20803902	0.33	8.75	19	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-20"	20803902	0.35	8.98	20	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-21"	20803902	0.02	11.33	21	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-22"	20803902	0.17	12.58	22	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-23"	20803902	0	11.63	23	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-24"	20803902	0.28	10.57	24	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-25"	20803902	0.29	11.12	25	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-26"	20803902	0.23	10.34	26	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-27"	20803902	0.3	9.31	27	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-28"	20803902	0.01	9.99	28	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-29"	20803902	0.27	9.18	29	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-30"	20803902	0.39	9.46	30	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-10-31"	20803902	0.37	10.57	31	10	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-01"	20803902	0.32	11.42	1	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-02"	20803902	0.17	13.39	2	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-03"	20803902	0.11	10.42	3	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-04"	20803902	0.33	8.98	4	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-05"	20803902	0.32	9.27	5	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-06"	20803902	0.39	10.39	6	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-07"	20803902	0.41	10.09	7	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-08"	20803902	0.82	8.45	8	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-09"	20803902	0.44	8.73	9	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-10"	20803902	0.43	8.32	10	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-11"	20803902	0.42	7.79	11	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-12"	20803902	0.42	7.96	12	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-13"	20803902	0.43	8.52	13	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-14"	20803902	0.43	9.01	14	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-15"	20803902	0.43	9.44	15	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-16"	20803902	0.35	9.12	16	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-17"	20803902	0.34	9.31	17	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-18"	20803902	0.13	10.2	18	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-11-19"	20803902	0.25	8.41	19	11	2020	54.4762666666667	13.2812833333333	"Duwenbeek"	"Freshwater"
"2020-04-16"	20803904	0.45	10.91	16	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-17"	20803904	0.48	11.1	17	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-18"	20803904	1.12	11.39	18	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-19"	20803904	1.94	10.97	19	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-20"	20803904	1.69	11.19	20	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-21"	20803904	1.51	11.57	21	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-22"	20803904	1.01	11.81	22	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-23"	20803904	0.46	12.9	23	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-24"	20803904	0.46	13.79	24	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-25"	20803904	0.47	13.81	25	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-26"	20803904	0.46	13.84	26	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-27"	20803904	0.45	13.9	27	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-28"	20803904	0.45	14.48	28	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-29"	20803904	0.46	14.48	29	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-04-30"	20803904	0.46	14.1	30	4	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-01"	20803904	0.47	14.46	1	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-02"	20803904	0.48	14.66	2	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-03"	20803904	0.46	14.6	3	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-04"	20803904	0.44	14.47	4	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-05"	20803904	0.45	14.08	5	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-06"	20803904	0.51	14.02	6	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-07"	20803904	0.45	14.11	7	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-08"	20803904	0.45	14.24	8	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-09"	20803904	0.45	14.78	9	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-10"	20803904	0.45	15.43	10	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-11"	20803904	0.56	15.67	11	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-12"	20803904	1.02	14.24	12	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-13"	20803904	0.47	13.87	13	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-14"	20803904	0.47	13.86	14	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-15"	20803904	0.46	14.08	15	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-16"	20803904	0.44	13.77	16	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-17"	20803904	0.44	13.75	17	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-18"	20803904	0.45	13.84	18	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-19"	20803904	0.78	13.72	19	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-20"	20803904	2.02	13.58	20	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-21"	20803904	3.06	13.49	21	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-22"	20803904	3.11	14.17	22	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-23"	20803904	2.55	14.93	23	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-24"	20803904	1.39	15.42	24	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-25"	20803904	1.08	15.31	25	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-26"	20803904	1.84	14.89	26	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-27"	20803904	1.35	15.65	27	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-28"	20803904	1.03	16.68	28	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-29"	20803904	1.33	16.72	29	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-30"	20803904	1.55	17.08	30	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-05-31"	20803904	2.56	17.18	31	5	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-01"	20803904	2.82	16.86	1	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-02"	20803904	2.38	18.02	2	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-03"	20803904	1.93	18.55	3	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-04"	20803904	1.48	18.88	4	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-05"	20803904	0.81	19.21	5	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-06"	20803904	0.5	18.89	6	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-07"	20803904	0.48	18.35	7	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-08"	20803904	0.47	18.44	8	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-09"	20803904	0.46	18.52	9	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-10"	20803904	1.06	18.33	10	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-11"	20803904	1.88	17.87	11	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-12"	20803904	2.29	17.5	12	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-13"	20803904	2.38	17.97	13	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-14"	20803904	2.5	18.4	14	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-15"	20803904	2.26	19.07	15	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-16"	20803904	1.34	20.34	16	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-17"	20803904	0.99	20.69	17	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-18"	20803904	0.8	20.85	18	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-19"	20803904	0.49	21.14	19	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-20"	20803904	0.45	20.71	20	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-21"	20803904	0.44	20.08	21	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-22"	20803904	0.43	20.25	22	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-23"	20803904	0.43	20.53	23	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-24"	20803904	0.43	20.71	24	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-25"	20803904	0.44	20.8	25	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-26"	20803904	0.44	21.42	26	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-27"	20803904	0.41	22.34	27	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-28"	20803904	0.4	23.27	28	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-29"	20803904	0.4	23.57	29	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-06-30"	20803904	0.39	23.24	30	6	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-01"	20803904	0.4	22.18	1	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-02"	20803904	0.41	21.79	2	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-03"	20803904	0.7	21.59	3	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-04"	20803904	1.08	21.34	4	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-05"	20803904	0.42	21.32	5	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-06"	20803904	0.41	21.07	6	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-07"	20803904	0.4	20.39	7	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-08"	20803904	0.74	19.82	8	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-09"	20803904	1.71	18.74	9	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-10"	20803904	2.15	18.28	10	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-11"	20803904	2.08	18.09	11	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-12"	20803904	2.1	18.12	12	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-13"	20803904	2.22	18.15	13	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-14"	20803904	2.34	18.46	14	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-15"	20803904	2.36	18.84	15	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-16"	20803904	2.36	18.74	16	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-17"	20803904	2.33	18.59	17	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-18"	20803904	2.32	18.91	18	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-19"	20803904	2.25	19.41	19	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-20"	20803904	2.07	20.1	20	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-21"	20803904	1.6	20.73	21	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-22"	20803904	1.24	20.38	22	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-23"	20803904	1.32	20.28	23	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-24"	20803904	1.16	20.51	24	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-25"	20803904	1.03	20.4	25	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-26"	20803904	1.17	20.57	26	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-27"	20803904	1.13	20.48	27	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-28"	20803904	1.08	20.94	28	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-29"	20803904	0.73	21.06	29	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-30"	20803904	0.48	20.49	30	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-07-31"	20803904	0.5	20.4	31	7	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-01"	20803904	1.69	20.61	1	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-02"	20803904	2.14	20.76	2	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-03"	20803904	2	20.76	3	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-04"	20803904	2.01	20.66	4	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-05"	20803904	2.08	20.62	5	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-06"	20803904	1.97	20.69	6	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-07"	20803904	1.81	21.01	7	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-08"	20803904	1.79	21.2	8	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-09"	20803904	1.8	21.42	9	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-10"	20803904	1.94	22.53	10	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-11"	20803904	2.22	23.98	11	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-12"	20803904	2.09	23.7	12	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-13"	20803904	1.57	23.36	13	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-14"	20803904	1.16	23.61	14	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-15"	20803904	0.79	23.89	15	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-16"	20803904	0.58	24.11	16	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-17"	20803904	0.47	24.14	17	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-18"	20803904	0.44	24.31	18	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-19"	20803904	0.42	24.01	19	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-20"	20803904	0.42	23.79	20	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-21"	20803904	0.42	23.97	21	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-22"	20803904	0.42	24.1	22	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-23"	20803904	0.43	23.83	23	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-24"	20803904	0.44	22.9	24	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-25"	20803904	0.44	22.11	25	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-26"	20803904	0.45	21.68	26	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-27"	20803904	0.42	20.6	27	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-28"	20803904	1.01	19.25	28	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-29"	20803904	1.6	18.52	29	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-30"	20803904	1.6	18.52	30	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-08-31"	20803904	1.52	18.89	31	8	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-09-01"	20803904	1.72	18.78	1	9	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-09-02"	20803904	1.78	18.6	2	9	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-09-03"	20803904	1.76	18.44	3	9	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
"2020-09-04"	20803904	1.36	19.01	4	9	2020	53.8599666666667	13.6680166666667	"Peene"	"Freshwater"
