Row_ID;SI_ID;Species;Fish_ID;Total_Length_mm;Weight;Sex;EnterDate
9677;215;Pike;BH-90063;860;NA;f;NA
9678;215;Pike;BH-90102;780;NA;f;NA
9679;215;Pike;BH-90117;720;NA;m;NA
9680;215;Pike;BH-90120;800;NA;f;NA
9681;215;Pike;BH-90124;880;NA;f;NA
9682;215;Pike;BH-90130;750;NA;f;NA
9683;224;Pike;BH-90136;1100;NA;f;NA
9684;224;Pike;BH-90050;890;NA;f;NA
9685;224;Pike;BH-90113;1010;NA;f;NA
9686;224;Pike;BH-90094;777;NA;f;NA
9687;224;Pike;BH-90088;720;NA;m;NA
9688;224;Pike;BH-90089;730;NA;m;NA
9689;224;Pike;BH-90092;620;NA;m;NA
9690;224;Pike;BH-90091;780;NA;f;NA
9691;224;Pike;BH-90126;760;NA;m;NA
9692;224;Pike;BH-90110;670;NA;m;NA
9693;224;Pike;BH-90105;680;NA;m;NA
9694;224;Pike;BH-90066;770;NA;m;NA
9695;224;Pike;BH-90015.2;780;NA;m;NA
9696;224;Pike;BH-90111;740;NA;m;NA
9697;224;Pike;BH-90141;750;NA;m;NA
9698;357;Pike;BH-00722;442;614,00;NA;NA
9699;357;Pike;BH-00723;271;114,00;NA;NA
9700;357;Pike;BH-00724;169;26,00;NA;NA
9701;357;Pike;BH-00725;234;66,00;NA;NA
9702;357;Pike;BH-00726;140;14,00;NA;NA
9703;357;Pike;BH-00727;180;36,00;NA;NA
9704;357;Pike;BH-00728;169;30,00;NA;NA
9705;358;Pike;BH-90121;800;NA;f;NA
9706;358;Pike;BH-90079;640;NA;f;NA
9707;358;Pike;BH-90123;740;NA;m;NA
9708;358;Pike;BH-90116;750;NA;m;NA
9709;358;Pike;BH-90073;980;NA;f;NA
9710;358;Pike;BH-90097;830;NA;f;NA
9711;358;Pike;BH-90142;890;NA;f;NA
9712;358;Pike;BH-90125;790;NA;f;NA
9713;358;Pike;BH-90112;780;NA;f;NA
9714;358;Pike;BH-90138;750;NA;f;NA
9715;358;Pike;BH-90085;1170;NA;f;NA
9716;358;Pike;BH-90074;1210;NA;f;NA
9717;358;Pike;BH-90129;800;NA;m;NA
9718;358;Pike;BH-90103;970;NA;f;NA
9719;358;Pike;BH-90101;870;NA;f;NA
9720;358;Pike;BH-90139;770;NA;f;NA
9721;358;Pike;BH-90107;740;NA;m;NA
9722;358;Pike;BH-90135;820;NA;m;NA
9723;358;Pike;BH-90154;710;NA;f;NA
9724;358;Pike;BH-90143;750;NA;m;NA
9725;358;Pike;BH-90149;740;NA;m;NA
9726;358;Pike;BH-90144;800;NA;f;NA
9727;358;Pike;BH-90145;720;NA;m;NA
9728;358;Pike;BH-90151;930;NA;f;NA
9729;358;Pike;BH-90148;700;NA;m;NA
9730;358;Pike;BH-90147;1080;NA;f;NA
9731;358;Pike;BH-90081;730;NA;m;NA
9732;358;Pike;BH-90099;880;NA;f;NA
9733;358;Pike;BH-90140;940;NA;f;NA
9734;358;Pike;BH-90146;730;NA;m;NA
9735;358;Pike;BH-90155;730;NA;m;NA
9736;358;Pike;BH-90152;700;NA;m;NA
9737;358;Pike;BH-90157;790;NA;m;NA
9738;358;Pike;BH-90128;870;NA;f;NA
9739;358;Pike;BH-90250.1;780;NA;m;NA
9740;358;Pike;BH-90096;670;NA;m;NA
9741;358;Pike;BH-90156;800;NA;f;NA
9742;358;Pike;BH-90153;760;NA;m;NA
9743;358;Pike;BH-90118;910;NA;m;NA
9744;358;Pike;BH-90083;730;NA;m;NA
9745;358;Pike;BH-90131;680;NA;m;NA
9746;358;Pike;BH-90080;720;NA;m;NA
9747;358;Pike;BH-90158;710;NA;m;NA
9748;358;Pike;BH-90104;800;NA;m;NA
9749;358;Pike;BH-90078;710;NA;m;NA
9750;358;Pike;BH-90160;800;NA;m;NA
9751;359;Pike;BH-90114;1010;NA;f;NA
9752;359;Pike;BH-90071;1010;NA;f;NA
9753;359;Pike;BH-90072;910;NA;f;NA
9754;359;Pike;BH-90109;700;NA;f;NA
9755;360;Pike;BH-90086;700;NA;u;NA
9756;362;Pike;BH-90122;700;NA;m;NA
9757;362;Pike;BH-90075;650;NA;f;NA
9758;362;Pike;BH-90119;670;NA;f;NA
9759;365;Pike;BH-90076;690;NA;f;NA
9760;365;Pike;BH-90077;580;NA;m;NA
9761;365;Pike;BH-90106;550;NA;f;NA
9762;369;Pike;BH-90192;740;NA;f;NA
9763;370;Pike;BH-90235;550;NA;m;NA
9764;372;Pike;BH-90240;700;NA;f;NA
9765;378;Pike;BH-90234;760;NA;f;NA
9766;378;Pike;BH-90247;740;NA;m;NA
9767;378;Pike;BH-90264;690;NA;m;NA
9768;378;Pike;BH-90278;580;NA;m;NA
9769;378;Pike;BH-90283;630;NA;m;NA
9770;378;Pike;BH-90206;630;NA;f;NA
9771;378;Pike;BH-90172;560;NA;m;NA
9772;378;Pike;BH-90239;550;NA;m;NA
9773;378;Pike;BH-90286;580;NA;m;NA
9774;378;Pike;BH-90242;570;NA;m;NA
9775;378;Pike;BH-90226;610;NA;m;NA
9776;378;Pike;BH-90282;660;NA;f;NA
9777;378;Pike;BH-90245;640;NA;f;NA
9778;378;Pike;BH-90276;690;NA;m;NA
9779;378;Pike;BH-90241;680;NA;m;NA
9780;378;Pike;BH-90227;610;NA;f;NA
9781;378;Pike;BH-90228;640;NA;f;NA
9782;378;Pike;BH-90263;690;NA;m;NA
9783;378;Pike;BH-90220;630;NA;f;NA
9784;378;Pike;BH-90236;670;NA;m;NA
9785;378;Pike;BH-90266;590;NA;m;NA
9786;378;Pike;BH-90280;590;NA;m;NA
9787;379;Pike;BH-90277;1010;NA;f;NA
9788;379;Pike;BH-90285;790;NA;m;NA
9789;379;Pike;BH-90237;700;NA;f;NA
9790;379;Pike;BH-90225;700;NA;m;NA
9791;379;Pike;BH-90275;680;NA;m;NA
9792;380;Pike;BH-90246;790;NA;f;NA
9793;380;Pike;BH-90256;660;NA;f;NA
9794;380;Pike;BH-90270;480;NA;m;NA
9795;381;Pike;BH-90202;705;NA;f;NA
9796;381;Pike;BH-90211;812;NA;f;NA
9797;381;Pike;BH-90177;777;NA;f;NA
9798;381;Pike;BH-90244;902;NA;f;NA
9799;382;Pike;BH-90300;940;NA;f;NA
9800;382;Pike;BH-90265;880;NA;f;NA
9801;383;Pike;BH-90273;660;NA;m;NA
9802;383;Pike;BH-90292;770;NA;f;NA
9803;383;Pike;BH-90299;600;NA;m;NA
9804;383;Pike;BH-90252;520;NA;m;NA
9805;383;Pike;BH-90254;750;NA;f;NA
9806;383;Pike;BH-90295;800;NA;f;NA
9807;385;Pike;BH-90082;720;NA;f;NA
9808;385;Pike;BH-90205;900;NA;f;NA
9809;385;Pike;BH-90222;920;NA;f;NA
9810;385;Pike;BH-90190;800;NA;f;NA
9811;385;Pike;BH-90219;770;NA;m;NA
9812;385;Pike;BH-90214;880;NA;f;NA
9813;385;Pike;BH-90221;940;NA;f;NA
9814;386;Pike;BH-90229;780;NA;f;NA
9815;386;Pike;BH-90207;700;NA;m;NA
9816;386;Pike;BH-90230;800;NA;f;NA
9817;386;Pike;BH-90216;920;NA;f;NA
9818;386;Pike;BH-90100;930;NA;f;NA
9819;386;Pike;BH-90209;960;NA;f;NA
9820;386;Pike;BH-90208;700;NA;m;NA
9821;386;Pike;BH-90203;760;NA;f;NA
9822;386;Pike;BH-90199;780;NA;f;NA
9823;386;Pike;BH-90248;720;NA;m;NA
9824;386;Pike;BH-90167;880;NA;f;NA
9825;387;Pike;BH-90182.2;790;NA;f;NA
9826;387;Pike;BH-90238;570;NA;m;NA
9827;388;Pike;BH-90189;786;NA;f;NA
9828;388;Pike;BH-90184;632;NA;m;NA
9829;388;Pike;BH-90173;708;NA;f;NA
9830;388;Pike;BH-90213;629;NA;m;NA
9831;389;Pike;BH-90159;985;NA;f;NA
9832;389;Pike;BH-90200;880;NA;f;NA
9833;389;Pike;BH-90204;693;NA;f;NA
9834;389;Pike;BH-90191;602;NA;m;NA
9835;390;Pike;BH-90217;820;NA;m;NA
9836;390;Pike;BH-90210;710;NA;m;NA
9837;390;Pike;BH-90182.1;780;NA;f;NA
9838;390;Pike;BH-90218;610;NA;m;NA
9839;390;Pike;BH-90197;780;NA;f;NA
9840;390;Pike;BH-90196;830;NA;f;NA
9841;390;Pike;BH-90179;1010;NA;f;NA
9842;390;Pike;BH-90175;780;NA;f;NA
9843;390;Pike;BH-90212;730;NA;m;NA
9844;390;Pike;BH-90178;760;NA;m;NA
9845;390;Pike;BH-90169;680;NA;f;NA
9846;390;Pike;BH-90185;730;NA;m;NA
9847;391;Pike;BH-90250.2;700;NA;m;NA
9848;391;Pike;BH-90298;760;NA;f;NA
9849;391;Pike;BH-90272;690;NA;m;NA
9850;391;Pike;BH-90251;740;NA;m;NA
9851;391;Pike;BH-90279;770;NA;u;NA
9852;391;Pike;BH-90297;710;NA;m;NA
9853;391;Pike;BH-90296;800;NA;f;NA
9854;391;Pike;BH-90233;900;NA;f;NA
9855;391;Pike;BH-90281;750;NA;m;NA
9856;391;Pike;BH-90287;710;NA;m;NA
9857;391;Pike;BH-90262;740;NA;f;NA
9858;391;Pike;BH-90271;720;NA;m;NA
9859;391;Pike;BH-90260;770;NA;m;NA
9860;391;Pike;BH-90243;870;NA;f;NA
9861;394;Pike;BH-90195;960;NA;f;NA
9862;394;Pike;BH-90232;800;NA;f;NA
9863;395;Pike;BH-90274;530;NA;u;NA
9864;396;Pike;BH-90258;550;NA;u;NA
9865;396;Pike;BH-90255;640;NA;m;NA
9866;410;Pike;BH-90186;1100;NA;f;NA
9867;411;Pike;BH-90359;870;NA;f;NA
9868;411;Pike;BH-90174;830;NA;f;NA
9869;415;Pike;BH-90383;790;NA;f;NA
9870;415;Pike;BH-90370;730;NA;f;NA
9871;415;Pike;BH-90389;740;NA;m;NA
9872;415;Pike;BH-90362;580;NA;m;NA
9873;415;Pike;BH-90395;750;NA;m;NA
9874;415;Pike;BH-90312;700;NA;m;NA
9875;415;Pike;BH-90352;700;NA;m;NA
9876;415;Pike;BH-90375.2;780;NA;m;NA
9877;415;Pike;BH-90363;640;NA;f;NA
9878;415;Pike;BH-90397;740;NA;m;NA
9879;415;Pike;BH-90377;660;NA;m;NA
9880;415;Pike;BH-90193;730;NA;m;NA
9881;416;Pike;BH-90293;800;NA;f;NA
9882;416;Pike;BH-90268;670;NA;m;NA
9883;416;Pike;BH-90253;830;NA;m;NA
9884;416;Pike;BH-90259;770;NA;m;NA
9885;416;Pike;BH-90261;530;NA;f;NA
9886;416;Pike;BH-90269;750;NA;m;NA
9887;416;Pike;BH-90267;700;NA;m;NA
9888;416;Pike;BH-90291;630;NA;m;NA
9889;416;Pike;BH-90289;710;NA;m;NA
9890;416;Pike;BH-90231;570;NA;m;NA
9891;416;Pike;BH-90223;630;NA;f;NA
9892;416;Pike;BH-90288;740;NA;m;NA
9893;416;Pike;BH-90224;660;NA;f;NA
9894;416;Pike;BH-90290;740;NA;m;NA
9895;416;Pike;BH-90284;760;NA;m;NA
9896;419;Pike;BH-90445;960;NA;f;NA
9897;421;Pike;BH-90453;690;NA;m;NA
9898;422;Pike;BH-90441;800;NA;m;NA
9899;422;Pike;BH-90447;750;NA;f;NA
9900;423;Pike;BH-90451;760;NA;m;NA
9901;423;Pike;BH-90446;710;NA;m;NA
9902;431;Pike;BH-90407;580;NA;m;NA
9903;431;Pike;BH-90413;65;NA;m;NA
9904;433;Pike;BH-90326;730;NA;m;NA
9905;433;Pike;BH-90337.2;680;NA;m;NA
9906;434;Pike;BH-90331;670;NA;f;NA
9907;436;Pike;BH-90343;690;NA;f;NA
9908;436;Pike;BH-90346;640;NA;f;NA
9909;437;Pike;BH-90401;650;NA;m;NA
9910;437;Pike;BH-90412;740;NA;f;NA
9911;438;Pike;BH-90402;710;NA;m;NA
9912;442;Pike;BH-90429;600;NA;m;NA
9913;442;Pike;BH-90419;660;NA;m;NA
9914;442;Pike;BH-90430;770;NA;f;NA
9915;442;Pike;BH-90435;720;NA;m;NA
9916;442;Pike;BH-90434;722;NA;m;NA
9917;442;Pike;BH-90436;690;NA;m;NA
9918;442;Pike;BH-90439;630;NA;m;NA
9919;442;Pike;BH-90438;630;NA;m;NA
9920;442;Pike;BH-90440;400;NA;m;NA
9921;448;Pike;BH-90570;705;NA;m;NA
9922;448;Pike;BH-90580;753;NA;f;NA
9923;448;Pike;BH-90552;705;NA;m;NA
9924;448;Pike;BH-90572;715;NA;f;NA
9925;448;Pike;BH-90562;709;NA;m;NA
9926;448;Pike;BH-90566;580;NA;m;NA
9927;448;Pike;BH-90554;557;NA;m;NA
9928;448;Pike;BH-90569;359;NA;m;NA
9929;449;Pike;BH-90575;761;NA;m;NA
9930;449;Pike;BH-90557;725;NA;f;NA
9931;449;Pike;BH-90545;679;NA;m;NA
9932;449;Pike;BH-90543;715;NA;m;NA
9933;449;Pike;BH-90576;698;NA;m;NA
9934;449;Pike;BH-90540;717;NA;m;NA
9935;449;Pike;BH-90558;711;NA;m;NA
9936;449;Pike;BH-90573;645;NA;m;NA
9937;449;Pike;BH-90536;604;NA;m;NA
9938;449;Pike;BH-90579;723;NA;m;NA
9939;449;Pike;BH-90541;700;NA;m;NA
9940;449;Pike;BH-90574;795;NA;f;NA
9941;449;Pike;BH-90548;798;NA;f;NA
9942;449;Pike;BH-90551;684;NA;m;NA
9943;449;Pike;BH-90578;728;NA;m;NA
9944;449;Pike;BH-90542;762;NA;m;NA
9945;449;Pike;BH-90546;685;NA;f;NA
9946;449;Pike;BH-90544;754;NA;m;NA
9947;450;Pike;BH-90553;803;NA;f;NA
9948;450;Pike;BH-90550;825;NA;f;NA
9949;450;Pike;BH-90564;762;NA;f;NA
9950;450;Pike;BH-90559;1002;NA;f;NA
9951;450;Pike;BH-90561;677;NA;f;NA
9952;450;Pike;BH-90577;877;NA;f;NA
9953;450;Pike;BH-90549;785;NA;f;NA
9954;450;Pike;BH-90537;839;NA;f;NA
9955;450;Pike;BH-90565;717;NA;f;NA
9956;450;Pike;BH-90563;740;NA;f;NA
9957;451;Pike;BH-90332;1161;NA;f;NA
9958;451;Pike;BH-90307;883;NA;f;NA
9959;451;Pike;BH-90320;603;NA;f;NA
9960;451;Pike;BH-90324;661;NA;m;NA
9961;451;Pike;BH-90345;650;NA;m;NA
9962;451;Pike;BH-90323;691;NA;m;NA
9963;451;Pike;BH-90318;651;NA;m;NA
9964;451;Pike;BH-90376;624;NA;m;NA
9965;451;Pike;BH-90400;752;NA;m;NA
9966;451;Pike;BH-90325;744;NA;m;NA
9967;451;Pike;BH-90181;834;NA;f;NA
9968;451;Pike;BH-90350;772;NA;f;NA
9969;451;Pike;BH-90201;880;NA;f;NA
9970;451;Pike;BH-90321;687;NA;m;NA
9971;451;Pike;BH-90303;750;NA;m;NA
9972;451;Pike;BH-90317;780;NA;m;NA
9973;451;Pike;BH-90313;721;NA;m;NA
9974;451;Pike;BH-90371;751;NA;f;NA
9975;451;Pike;BH-90349;750;NA;m;NA
9976;451;Pike;BH-90348;691;NA;m;NA
9977;451;Pike;BH-90302;740;NA;m;NA
9978;451;Pike;BH-90308;664;NA;m;NA
9979;451;Pike;BH-90341;570;NA;m;NA
9980;451;Pike;BH-90311;590;NA;m;NA
9981;451;Pike;BH-90161;740;NA;m;NA
9982;451;Pike;BH-90384;517;NA;m;NA
9983;451;Pike;BH-90170;527;NA;m;NA
9984;451;Pike;BH-90334;690;NA;m;NA
9985;451;Pike;BH-90198;648;NA;m;NA
9986;451;Pike;BH-90333;677;NA;m;NA
9987;451;Pike;BH-90309;545;NA;m;NA
9988;451;Pike;BH-90165;775;NA;f;NA
9989;451;Pike;BH-90347;802;NA;m;NA
9990;451;Pike;BH-90344;705;NA;m;NA
9991;451;Pike;BH-90171;714;NA;m;NA
9992;451;Pike;BH-90327;771;NA;m;NA
9993;451;Pike;BH-90315;645;NA;m;NA
9994;451;Pike;BH-90194;773;NA;m;NA
9995;452;Pike;BH-90607;721;NA;m;NA
9996;452;Pike;BH-90669;692;NA;m;NA
9997;452;Pike;BH-90658;857;NA;f;NA
9998;452;Pike;BH-90594;563;NA;m;NA
9999;452;Pike;BH-90560;701;NA;m;NA
10000;452;Pike;BH-90707;876;NA;f;NA
10001;452;Pike;BH-90666;717;NA;m;NA
10002;452;Pike;BH-90652;695;NA;m;NA
10003;452;Pike;BH-90651;726;NA;m;NA
10004;452;Pike;BH-90713;711;NA;m;NA
10005;452;Pike;BH-90539;670;NA;m;NA
10006;452;Pike;BH-90676;768;NA;m;NA
10007;452;Pike;BH-90670;651;NA;m;NA
10008;452;Pike;BH-90596;702;NA;m;NA
10009;452;Pike;BH-90593;717;NA;m;NA
10010;452;Pike;BH-90621;710;NA;m;NA
10011;452;Pike;BH-90663;692;NA;m;NA
10012;452;Pike;BH-90657;734;NA;m;NA
10013;452;Pike;BH-90571;742;NA;m;NA
10014;452;Pike;BH-90661;705;NA;m;NA
10015;452;Pike;BH-90647;710;NA;m;NA
10016;452;Pike;BH-90591;636;NA;m;NA
10017;452;Pike;BH-90660;700;NA;m;NA
10018;452;Pike;BH-90585;677;NA;m;NA
10019;452;Pike;BH-90632;779;NA;m;NA
10020;452;Pike;BH-90583;582;NA;f;NA
10021;452;Pike;BH-90715;660;NA;m;NA
10022;452;Pike;BH-90612;724;NA;m;NA
10023;452;Pike;BH-90610;717;NA;m;NA
10024;452;Pike;BH-90664;848;NA;f;NA
10025;452;Pike;BH-90719;675;NA;m;NA
10026;452;Pike;BH-90595;755;NA;m;NA
10027;452;Pike;BH-90665;682;NA;m;NA
10028;452;Pike;BH-90653;680;NA;f;NA
10029;452;Pike;BH-90611;650;NA;m;NA
10030;452;Pike;BH-90589;663;NA;m;NA
10031;452;Pike;BH-90603;751;NA;m;NA
10032;452;Pike;BH-90613;729;NA;m;NA
10033;452;Pike;BH-90644;688;NA;m;NA
10034;452;Pike;BH-90633;742;NA;m;NA
10035;452;Pike;BH-90649;725;NA;m;NA
10036;452;Pike;BH-90648;679;NA;m;NA
10037;452;Pike;BH-90643;586;NA;m;NA
10038;452;Pike;BH-90656;700;NA;m;NA
10039;453;Pike;BH-90409;790;NA;f;NA
10040;453;Pike;BH-90414;666;NA;m;NA
10041;453;Pike;BH-90403;865;NA;f;NA
10042;453;Pike;BH-90431.1;870;NA;f;NA
10043;453;Pike;BH-90404;761;NA;m;NA
10044;453;Pike;BH-90405;810;NA;f;NA
10045;453;Pike;BH-90406;820;NA;f;NA
10046;453;Pike;BH-90418;696;NA;m;NA
10047;453;Pike;BH-90411;718;NA;m;NA
10048;453;Pike;BH-90415;646;NA;m;NA
10049;453;Pike;BH-90427;615;NA;m;NA
10050;453;Pike;BH-90374;663;NA;m;NA
10051;453;Pike;BH-90187;646;NA;m;NA
10052;454;Pike;BH-90526;723;NA;m;NA
10053;454;Pike;BH-90547;692;NA;m;NA
10054;454;Pike;BH-90410;660;NA;m;NA
10055;454;Pike;BH-90555;784;NA;f;NA
10056;454;Pike;BH-90556;670;NA;m;NA
10057;454;Pike;BH-90714;760;NA;f;NA
10058;454;Pike;BH-90645;716;NA;m;NA
10059;454;Pike;BH-90704;766;NA;m;NA
10060;454;Pike;BH-90568;735;NA;m;NA
10061;454;Pike;BH-90654;498;NA;m;NA
10062;455;Pike;BH-90601;895;NA;f;NA
10063;455;Pike;BH-90587;749;NA;f;NA
10064;455;Pike;BH-90668;672;NA;f;NA
10065;455;Pike;BH-90581;527;NA;m;NA
10066;456;Pike;BH-90417;716;NA;m;NA
10067;456;Pike;BH-90459;631;NA;m;NA
10068;456;Pike;BH-90449;553;NA;m;NA
10069;462;Pike;BH-90726;647;NA;m;NA
10070;462;Pike;BH-90727;808;NA;f;NA
10071;462;Pike;BH-90728;680;NA;f;NA
10072;462;Pike;BH-90729;765;NA;f;NA
10073;462;Pike;BH-90730.1;798;NA;f;NA
10074;463;Pike;BH-90443;755;NA;f;NA
10075;463;Pike;BH-90455;656;NA;m;NA
10076;463;Pike;BH-90454;728;NA;f;NA
10077;463;Pike;BH-90316;815;NA;f;NA
10078;463;Pike;BH-90428;897;NA;f;NA
10079;463;Pike;BH-90433;796;NA;f;NA
10080;463;Pike;BH-90164;758;NA;f;NA
10081;463;Pike;BH-90361;681;NA;f;NA
10082;463;Pike;BH-90431.2;798;NA;f;NA
10083;463;Pike;BH-90500;774;NA;m;NA
10084;463;Pike;BH-90444;916;NA;f;NA
10085;463;Pike;BH-90458;762;NA;f;NA
10086;463;Pike;BH-90460;725;NA;f;NA
10087;464;Pike;BH-90426;718;NA;m;NA
10088;464;Pike;BH-90528;720;NA;f;NA
10089;464;Pike;BH-90492;825;NA;f;NA
10090;464;Pike;BH-90527;835;NA;f;NA
10091;464;Pike;BH-90515;816;NA;f;NA
10092;464;Pike;BH-90524;673;NA;f;NA
10093;464;Pike;BH-90416;457;NA;f;NA
10094;464;Pike;BH-90432;699;NA;f;NA
10095;464;Pike;BH-90525;881;NA;f;NA
10096;464;Pike;BH-90504;871;NA;f;NA
10097;464;Pike;BH-90480;639;NA;f;NA
10098;465;Pike;BH-90358;694;NA;m;NA
10099;465;Pike;BH-90335;675;NA;f;NA
10100;465;Pike;BH-90388;697;NA;f;NA
10101;465;Pike;BH-90354;802;NA;f;NA
10102;465;Pike;BH-90385;838;NA;f;NA
10103;466;Pike;BH-90365;774;NA;f;NA
10104;466;Pike;BH-90355;747;NA;f;NA
10105;466;Pike;BH-90399;612;NA;m;NA
10106;466;Pike;BH-90375.1;823;NA;f;NA
10107;466;Pike;BH-90367;759;NA;f;NA
10108;466;Pike;BH-90338;737;NA;f;NA
10109;466;Pike;BH-90391;586;NA;m;NA
10110;466;Pike;BH-90369;784;NA;f;NA
10111;466;Pike;BH-90368;724;NA;m;NA
10112;466;Pike;BH-90380;633;NA;m;NA
10113;466;Pike;BH-90390;701;NA;f;NA
10114;466;Pike;BH-90379;715;NA;m;NA
10115;466;Pike;BH-90387;533;NA;m;NA
10116;467;Pike;BH-90322;1152;NA;f;NA
10117;467;Pike;BH-90364;636;NA;f;NA
10118;467;Pike;BH-90356;481;NA;f;NA
10119;467;Pike;BH-90398;600;NA;f;NA
10120;467;Pike;BH-90394;677;NA;f;NA
10121;467;Pike;BH-90330;810;NA;f;NA
10122;467;Pike;BH-90351;751;NA;f;NA
10123;467;Pike;BH-90314;612;NA;m;NA
10124;467;Pike;BH-90392;651;NA;m;NA
10125;467;Pike;BH-90396;446;NA;f;NA
10126;467;Pike;BH-90366;616;NA;m;NA
10127;467;Pike;BH-90381;614;NA;m;NA
10128;467;Pike;BH-90306;612;NA;m;NA
10129;467;Pike;BH-90353;569;NA;f;NA
10130;468;Pike;BH-90163;624;NA;m;NA
10131;468;Pike;BH-90162;727;NA;m;NA
10132;468;Pike;BH-90249;750;NA;f;NA
10133;468;Pike;BH-90188;687;NA;m;NA
10134;468;Pike;BH-90168;771;NA;f;NA
10135;468;Pike;BH-90180;740;NA;m;NA
10136;468;Pike;BH-90176;530;NA;m;NA
10137;468;Pike;BH-90183;818;NA;f;NA
10138;468;Pike;BH-90215;704;NA;f;NA
10139;469;Pike;BH-90393;744;NA;m;NA
10140;469;Pike;BH-90328;711;NA;f;NA
10141;469;Pike;BH-90329;810;NA;f;NA
10142;469;Pike;BH-90342;784;NA;f;NA
10143;469;Pike;BH-90372;848;NA;f;NA
10144;469;Pike;BH-90336;965;NA;f;NA
10145;469;Pike;BH-90360;841;NA;f;NA
10146;469;Pike;BH-90304;819;NA;f;NA
10147;469;Pike;BH-90301;743;NA;f;NA
10148;469;Pike;BH-90337.1;755;NA;f;NA
10149;469;Pike;BH-90340;762;NA;m;NA
10150;469;Pike;BH-90373;613;NA;m;NA
10151;470;Pike;BH-90386;820;NA;f;NA
10152;470;Pike;BH-90420;678;NA;f;NA
10153;470;Pike;BH-90339;785;NA;f;NA
10154;470;Pike;BH-90408;971;NA;f;NA
10155;470;Pike;BH-90310;717;NA;f;NA
10156;470;Pike;BH-90437;776;NA;f;NA
10157;470;Pike;BH-90425;865;NA;f;NA
10158;471;Pike;BH-90662;785;NA;f;NA
10159;471;Pike;BH-90675;798;NA;f;NA
10160;471;Pike;BH-90678;743;NA;f;NA
10161;471;Pike;BH-90696;813;NA;f;NA
10162;471;Pike;BH-90686.1;807;NA;f;NA
10163;471;Pike;BH-90685;811;NA;f;NA
10164;471;Pike;BH-90677;935;NA;f;NA
10165;471;Pike;BH-90718;744;NA;m;NA
10166;471;Pike;BH-90699;1061;NA;f;NA
10167;471;Pike;BH-90602;787;NA;f;NA
10168;471;Pike;BH-90627;693;NA;f;NA
10169;471;Pike;BH-90614;823;NA;f;NA
10170;471;Pike;BH-90684;706;NA;f;NA
10171;471;Pike;BH-90609;774;NA;f;NA
10172;471;Pike;BH-90725;861;NA;f;NA
10173;471;Pike;BH-unknown4;749;NA;f;NA
10174;471;Pike;BH-90716;806;NA;f;NA
10175;471;Pike;BH-90616;703;NA;f;NA
10176;471;Pike;BH-90617;729;NA;f;NA
10177;471;Pike;BH-90622;690;NA;m;NA
10178;471;Pike;BH-90582;725;NA;m;NA
10179;471;Pike;BH-90600;775;NA;f;NA
10180;471;Pike;BH-90683;857;NA;f;NA
10181;471;Pike;BH-90608;765;NA;f;NA
10182;471;Pike;BH-90655;631;NA;f;NA
10183;471;Pike;BH-90599;NA;NA;f;NA
10184;471;Pike;BH-90634;687;NA;m;NA
10185;471;Pike;BH-90702;802;NA;f;NA
10186;471;Pike;BH-90605;887;NA;f;NA
10187;471;Pike;BH-90693;771;NA;f;NA
10188;471;Pike;BH-90703;680;NA;m;NA
10189;471;Pike;BH-90625;725;NA;m;NA
10190;471;Pike;BH-90606;794;NA;f;NA
10191;471;Pike;BH-90637;816;NA;f;NA
10192;471;Pike;BH-90630;785;NA;f;NA
10193;471;Pike;BH-90639;705;NA;f;NA
10194;471;Pike;BH-90701;600;NA;m;NA
10195;471;Pike;BH-90640;754;NA;f;NA
10196;471;Pike;BH-90708.1;733;NA;f;NA
10197;471;Pike;BH-90681;634;NA;f;NA
10198;471;Pike;BH-90674;650;NA;f;NA
10199;471;Pike;BH-90686.2;690;NA;f;NA
10200;471;Pike;BH-90710;567;NA;m;NA
10201;471;Pike;BH-90724;851;NA;f;NA
10202;471;Pike;BH-90709;712;NA;m;NA
10203;471;Pike;BH-90673;805;NA;f;NA
10204;472;Pike;BH-90403;865;NA;f;NA
10205;472;Pike;BH-90551;684;NA;m;NA
10206;472;Pike;BH-90721;705;NA;m;NA
10207;472;Pike;BH-90635;755;NA;f;NA
10208;472;Pike;BH-90626;681;NA;m;NA
10209;472;Pike;BH-90623;740;NA;m;NA
10210;472;Pike;BH-90588;792;NA;f;NA
10211;472;Pike;BH-90597;616;NA;m;NA
10212;472;Pike;BH-90584;698;NA;m;NA
10213;472;Pike;BH-90697;768;NA;f;NA
10214;472;Pike;BH-90692;1048;NA;f;NA
10215;472;Pike;BH-90711;699;NA;m;NA
10216;472;Pike;BH-90712;655;NA;m;NA
10217;472;Pike;BH-90717;670;NA;m;NA
10218;472;Pike;BH-90690;776;NA;f;NA
10219;472;Pike;BH-90700;645;NA;m;NA
10220;472;Pike;BH-90706;686;NA;m;NA
10221;472;Pike;BH-90682;701;NA;m;NA
10222;472;Pike;BH-90672;728;NA;f;NA
10223;472;Pike;BH-90680;632;NA;m;NA
10224;472;Pike;BH-90590;727;NA;m;NA
10225;472;Pike;BH-90691;731;NA;m;NA
10226;472;Pike;BH-90628;686;NA;m;NA
10227;472;Pike;BH-90671;653;NA;m;NA
10228;472;Pike;BH-90650;504;NA;m;NA
10229;472;Pike;BH-90641;620;NA;m;NA
10230;472;Pike;BH-90705;629;NA;m;NA
10231;472;Pike;BH-90659;650;NA;m;NA
